order_id,origin_hub,destination_town,distance_km,vehicle_type,road_condition,weather,traffic_level,order_type,num_stops,package_weight_kg,rider_experience_years,time_of_day,day_of_week,is_weekend,network_signal,delivery_time_minutes
ORD10166,Birnin Kebbi Hub,Kamba,139.1,Motorcycle,Paved,Clear,Medium,Parcel,0,2.7,4.5,Morning,Thursday,False,Weak,206.2
ORD10167,Birnin Kebbi Hub,Jega,58.7,Motorcycle,Unpaved,Clear,Low,Documents,2,0.3,2.3,Afternoon,Friday,False,Weak,144.8
ORD10168,Birnin Kebbi Hub,Birnin Kebbi,6.4,Keke (Tricycle),Paved,Rain,Medium,Parcel,0,1.8,1.3,Midday,Saturday,True,Strong,39.8
ORD10169,Birnin Kebbi Hub,Aliero,39.0,Motorcycle,Unpaved,Clear,High,Documents,0,5.6,3.1,Evening,Monday,False,Weak,155.4
ORD10170,Birnin Kebbi Hub,Birnin Kebbi,8.1,Keke (Tricycle),Paved,Clear,Low,Parcel,0,0.5,0.3,Midday,Tuesday,False,Weak,28.1
ORD10171,Birnin Kebbi Hub,Zuru,145.3,Motorcycle,Unpaved,Clear,High,Food,3,1.6,1.1,Morning,Monday,False,Weak,555.0
ORD10172,Birnin Kebbi Hub,Argungu,67.2,Keke (Tricycle),Unpaved,Clear,Medium,Food,1,3.9,2.5,Afternoon,Saturday,True,Weak,287.2
ORD10173,Birnin Kebbi Hub,Jega,62.0,Motorcycle,Paved,Rain,Medium,Parcel,0,4.0,10.9,Afternoon,Monday,False,Strong,138.9
ORD10174,Birnin Kebbi Hub,Birnin Kebbi,6.0,Motorcycle,Paved,Rain,High,Parcel,0,5.4,1.2,Morning,Monday,False,Weak,37.3
ORD10175,Birnin Kebbi Hub,Argungu,67.0,Motorcycle,Paved,Harmattan Dust,High,Parcel,1,2.7,2.5,Afternoon,Monday,False,Weak,193.5
ORD10176,Birnin Kebbi Hub,Aliero,40.2,Van,Unpaved,Harmattan Dust,Low,Parcel,2,4.1,1.9,Afternoon,Monday,False,Weak,124.0
ORD10177,Birnin Kebbi Hub,Birnin Kebbi,8.5,Motorcycle,Paved,Harmattan Dust,Medium,Food,1,1.9,3.4,Midday,Saturday,True,Strong,35.4
ORD10178,Birnin Kebbi Hub,Birnin Kebbi,9.2,Motorcycle,Paved,Rain,Low,Food,0,5.0,2.5,Morning,Friday,False,Strong,30.6
ORD10179,Birnin Kebbi Hub,Birnin Kebbi,2.5,Van,Paved,Clear,Low,Parcel,0,2.1,2.4,Evening,Saturday,True,Weak,16.5
ORD10180,Birnin Kebbi Hub,Bunza,45.1,Truck,Unpaved,Clear,Low,Documents,2,2.9,1.8,Evening,Friday,False,Strong,146.8
ORD10181,Birnin Kebbi Hub,Zuru,193.6,Keke (Tricycle),Unpaved,Clear,Medium,Bulk Goods,1,38.1,0.7,Midday,Friday,False,Strong,789.9
ORD10182,Birnin Kebbi Hub,Birnin Kebbi,5.6,Motorcycle,Paved,Clear,Medium,Parcel,3,11.4,3.2,Midday,Monday,False,Strong,32.9
ORD10183,Birnin Kebbi Hub,Birnin Kebbi,6.7,Van,Paved,Clear,High,Food,0,4.5,0.9,Morning,Sunday,True,No Signal,37.2
ORD10184,Birnin Kebbi Hub,Yauri,124.8,Keke (Tricycle),Paved,Clear,Low,Food,0,0.6,2.2,Evening,Tuesday,False,Weak,228.2
ORD10185,Birnin Kebbi Hub,Birnin Kebbi,7.7,Keke (Tricycle),Paved,Clear,Low,Parcel,0,0.9,1.3,Morning,Monday,False,No Signal,37.9
ORD10186,Birnin Kebbi Hub,Birnin Kebbi,6.7,Truck,Unpaved,Clear,High,Documents,4,3.4,1.5,Midday,Saturday,True,Weak,91.5
ORD10187,Birnin Kebbi Hub,Aliero,37.3,Van,Unpaved,Harmattan Dust,Medium,Bulk Goods,1,25.0,1.3,Evening,Saturday,True,Weak,128.4
ORD10188,Birnin Kebbi Hub,Bunza,47.6,Van,Paved,Clear,Low,Parcel,3,1.0,0.7,Morning,Sunday,True,Weak,100.5
ORD10189,Birnin Kebbi Hub,Birnin Kebbi,5.1,Keke (Tricycle),Paved,Rain,Low,Parcel,3,20.0,2.1,Evening,Sunday,True,Strong,63.4
ORD10190,Birnin Kebbi Hub,Yauri,148.5,Truck,Paved,Clear,Medium,Parcel,1,1.8,0.7,Evening,Thursday,False,Strong,275.3
ORD10191,Birnin Kebbi Hub,Bunza,42.8,Truck,Paved,Clear,Medium,Food,1,1.3,3.5,Evening,Sunday,True,No Signal,101.2
ORD10192,Birnin Kebbi Hub,Jega,61.1,Keke (Tricycle),Paved,Clear,Medium,Parcel,0,7.7,2.5,Evening,Thursday,False,Weak,149.6
ORD10193,Birnin Kebbi Hub,Birnin Kebbi,8.4,Van,Paved,Clear,Low,Parcel,0,5.8,1.2,Midday,Sunday,True,Strong,22.0
ORD10194,Birnin Kebbi Hub,Argungu,70.3,Keke (Tricycle),Paved,Harmattan Dust,Low,Parcel,1,6.8,0.8,Evening,Wednesday,False,No Signal,168.5
ORD10195,Birnin Kebbi Hub,Jega,51.9,Keke (Tricycle),Paved,Clear,Low,Documents,0,1.3,0.4,Midday,Monday,False,Strong,100.1
ORD10196,Birnin Kebbi Hub,Aliero,31.1,Keke (Tricycle),Unpaved,Rain,Low,Bulk Goods,0,16.1,2.8,Midday,Monday,False,Strong,164.2
ORD10197,Birnin Kebbi Hub,Birnin Kebbi,5.9,Motorcycle,Paved,Clear,Low,Parcel,1,4.4,6.2,Afternoon,Sunday,True,Weak,15.8
ORD10198,Birnin Kebbi Hub,Argungu,61.9,Van,Unpaved,Rain,Low,Food,0,4.9,2.7,Midday,Wednesday,False,Strong,179.6
ORD10199,Birnin Kebbi Hub,Birnin Kebbi,2.1,Truck,Unpaved,Rain,Low,Bulk Goods,2,33.3,4.2,Midday,Sunday,True,Strong,46.4
ORD10200,Birnin Kebbi Hub,Yauri,134.2,Motorcycle,Paved,Clear,Low,Parcel,0,10.9,3.5,Afternoon,Saturday,True,Weak,167.4
ORD10201,Birnin Kebbi Hub,Birnin Kebbi,3.4,Motorcycle,Paved,Rain,Low,Parcel,4,6.1,1.4,Evening,Saturday,True,Weak,42.7
ORD10202,Birnin Kebbi Hub,Aliero,36.8,Van,Paved,Clear,High,Parcel,0,15.4,1.9,Morning,Tuesday,False,Weak,86.5
ORD10203,Birnin Kebbi Hub,Birnin Kebbi,3.1,Keke (Tricycle),Paved,Clear,Medium,Food,1,0.6,0.7,Morning,Wednesday,False,Strong,30.2
ORD10204,Birnin Kebbi Hub,Zuru,160.9,Keke (Tricycle),Unpaved,Rain,Low,Food,0,4.5,2.0,Afternoon,Thursday,False,Strong,787.0
ORD10205,Birnin Kebbi Hub,Kamba,123.1,Motorcycle,Paved,Harmattan Dust,Medium,Food,0,0.2,0.6,Midday,Thursday,False,No Signal,235.5
ORD10206,Birnin Kebbi Hub,Birnin Kebbi,7.5,Keke (Tricycle),Paved,Clear,Medium,Documents,0,8.8,5.7,Midday,Thursday,False,No Signal,31.8
ORD10207,Birnin Kebbi Hub,Argungu,75.5,Truck,Paved,Clear,Medium,Documents,0,4.2,0.9,Morning,Wednesday,False,Weak,133.1
ORD10208,Birnin Kebbi Hub,Argungu,71.0,Motorcycle,Paved,Clear,Medium,Parcel,0,1.2,1.7,Midday,Wednesday,False,Weak,100.2
ORD10209,Birnin Kebbi Hub,Jega,52.8,Motorcycle,Unpaved,Harmattan Dust,High,Parcel,2,2.1,2.8,Midday,Thursday,False,Weak,262.3
ORD10210,Birnin Kebbi Hub,Birnin Kebbi,5.2,Keke (Tricycle),Paved,Rain,Low,Food,0,2.5,5.5,Afternoon,Sunday,True,Strong,33.0
ORD10211,Birnin Kebbi Hub,Birnin Kebbi,5.7,Keke (Tricycle),Unpaved,Rain,Medium,Documents,2,2.4,2.0,Midday,Friday,False,Weak,62.9
ORD10212,Birnin Kebbi Hub,Birnin Kebbi,6.2,Motorcycle,Paved,Harmattan Dust,Medium,Parcel,0,1.1,2.4,Evening,Monday,False,Strong,15.5
ORD10213,Birnin Kebbi Hub,Bunza,50.6,Van,Paved,Harmattan Dust,Medium,Food,0,1.4,0.1,Morning,Sunday,True,Weak,95.8
ORD10214,Birnin Kebbi Hub,Argungu,69.8,Keke (Tricycle),Paved,Rain,Medium,Parcel,0,5.3,2.9,Afternoon,Tuesday,False,Weak,243.0
ORD10215,Birnin Kebbi Hub,Birnin Kebbi,6.4,Motorcycle,Paved,Clear,Low,Parcel,1,3.4,2.1,Morning,Wednesday,False,Weak,30.8
ORD10216,Birnin Kebbi Hub,Argungu,59.1,Motorcycle,Unpaved,Clear,Low,Bulk Goods,1,40.7,3.4,Midday,Tuesday,False,Weak,156.3
ORD10217,Birnin Kebbi Hub,Kamba,132.9,Van,Unpaved,Harmattan Dust,Medium,Bulk Goods,1,38.7,3.6,Midday,Thursday,False,Weak,395.4
ORD10218,Birnin Kebbi Hub,Zuru,203.0,Motorcycle,Paved,Clear,Medium,Food,2,2.1,2.0,Afternoon,Friday,False,Strong,294.3
ORD10219,Birnin Kebbi Hub,Birnin Kebbi,4.7,Keke (Tricycle),Paved,Clear,High,Food,4,2.4,2.7,Evening,Wednesday,False,Strong,46.9
ORD10220,Birnin Kebbi Hub,Bunza,45.8,Keke (Tricycle),Paved,Rain,Low,Parcel,0,10.6,1.7,Morning,Saturday,True,Weak,156.8
ORD10221,Birnin Kebbi Hub,Birnin Kebbi,3.2,Motorcycle,Paved,Clear,Low,Food,0,1.7,4.7,Morning,Thursday,False,Weak,22.5
ORD10222,Birnin Kebbi Hub,Birnin Kebbi,6.3,Keke (Tricycle),Paved,Harmattan Dust,Medium,Food,2,3.5,2.0,Afternoon,Thursday,False,Weak,41.6
ORD10223,Birnin Kebbi Hub,Birnin Kebbi,7.9,Motorcycle,Paved,Clear,Low,Bulk Goods,0,13.1,1.0,Morning,Saturday,True,Weak,47.4
ORD10224,Birnin Kebbi Hub,Birnin Kebbi,3.8,Truck,Paved,Rain,Low,Parcel,1,1.0,4.0,Midday,Tuesday,False,Weak,33.5
ORD10225,Birnin Kebbi Hub,Jega,59.1,Motorcycle,Unpaved,Clear,Low,Food,0,1.2,2.8,Morning,Saturday,True,Strong,125.2
ORD10226,Birnin Kebbi Hub,Birnin Kebbi,9.5,Motorcycle,Paved,Rain,Medium,Documents,1,13.7,2.3,Afternoon,Wednesday,False,No Signal,56.0
ORD10227,Birnin Kebbi Hub,Birnin Kebbi,8.1,Keke (Tricycle),Paved,Clear,Low,Bulk Goods,2,29.8,0.9,Evening,Wednesday,False,Strong,59.4
ORD10228,Birnin Kebbi Hub,Yauri,126.4,Motorcycle,Unpaved,Clear,Medium,Food,0,3.5,0.5,Midday,Wednesday,False,No Signal,334.1
ORD10229,Birnin Kebbi Hub,Birnin Kebbi,1.8,Truck,Paved,Harmattan Dust,High,Documents,1,0.2,7.4,Morning,Sunday,True,No Signal,34.6
ORD10230,Birnin Kebbi Hub,Kamba,142.6,Truck,Unpaved,Clear,Medium,Documents,0,0.9,1.4,Morning,Sunday,True,Weak,452.5
ORD10231,Birnin Kebbi Hub,Bunza,38.2,Keke (Tricycle),Unpaved,Harmattan Dust,High,Bulk Goods,1,36.5,2.5,Afternoon,Saturday,True,Weak,316.7
ORD10232,Birnin Kebbi Hub,Birnin Kebbi,6.3,Keke (Tricycle),Paved,Clear,Medium,Food,4,4.6,2.0,Midday,Sunday,True,Strong,48.2
ORD10233,Birnin Kebbi Hub,Zuru,166.3,Keke (Tricycle),Unpaved,Rain,Medium,Parcel,0,2.3,6.2,Evening,Wednesday,False,Weak,997.7
ORD10234,Birnin Kebbi Hub,Jega,47.1,Keke (Tricycle),Unpaved,Clear,Low,Food,0,16.9,1.7,Midday,Thursday,False,Strong,161.2
ORD10235,Birnin Kebbi Hub,Birnin Kebbi,8.1,Motorcycle,Paved,Clear,Low,Food,0,0.9,1.6,Evening,Sunday,True,Strong,23.4
ORD10236,Birnin Kebbi Hub,Birnin Kebbi,7.1,Keke (Tricycle),Paved,Clear,Medium,Parcel,0,0.2,3.9,Midday,Monday,False,Strong,20.4
ORD10237,Birnin Kebbi Hub,Zuru,184.1,Motorcycle,Paved,Clear,Low,Food,4,4.4,2.5,Midday,Thursday,False,Strong,220.2
ORD10238,Birnin Kebbi Hub,Bunza,56.4,Keke (Tricycle),Unpaved,Rain,Low,Documents,0,4.8,1.6,Evening,Saturday,True,No Signal,302.8
ORD10239,Birnin Kebbi Hub,Bunza,45.4,Van,Unpaved,Clear,High,Documents,0,0.6,1.8,Morning,Friday,False,Strong,165.4
ORD10240,Birnin Kebbi Hub,Yauri,186.5,Keke (Tricycle),Unpaved,Clear,Low,Bulk Goods,2,33.5,7.1,Morning,Saturday,True,No Signal,646.8
ORD10241,Birnin Kebbi Hub,Kamba,178.1,Van,Unpaved,Rain,Low,Parcel,0,1.2,0.6,Midday,Tuesday,False,No Signal,516.1
ORD10242,Birnin Kebbi Hub,Aliero,37.9,Van,Paved,Clear,Medium,Documents,1,5.7,2.5,Evening,Sunday,True,No Signal,84.0
ORD10243,Birnin Kebbi Hub,Bunza,40.3,Keke (Tricycle),Paved,Rain,Medium,Parcel,1,2.5,1.5,Evening,Monday,False,No Signal,157.4
ORD10244,Birnin Kebbi Hub,Yauri,145.1,Motorcycle,Unpaved,Clear,High,Parcel,3,4.8,3.6,Afternoon,Saturday,True,Strong,565.3
ORD10245,Birnin Kebbi Hub,Birnin Kebbi,7.7,Keke (Tricycle),Paved,Harmattan Dust,High,Parcel,0,5.5,1.0,Morning,Wednesday,False,Strong,47.3
ORD10246,Birnin Kebbi Hub,Argungu,74.4,Keke (Tricycle),Paved,Clear,Medium,Food,0,1.7,6.5,Morning,Tuesday,False,Weak,174.5
ORD10247,Birnin Kebbi Hub,Argungu,80.2,Motorcycle,Paved,Rain,Low,Parcel,2,0.4,2.2,Midday,Tuesday,False,No Signal,158.6
ORD10248,Birnin Kebbi Hub,Birnin Kebbi,3.8,Truck,Paved,Clear,Low,Food,1,5.6,2.7,Afternoon,Wednesday,False,No Signal,43.1
ORD10249,Birnin Kebbi Hub,Birnin Kebbi,7.4,Motorcycle,Paved,Clear,Low,Food,2,9.0,1.7,Morning,Saturday,True,Strong,43.0
ORD10250,Birnin Kebbi Hub,Birnin Kebbi,4.3,Van,Paved,Clear,Medium,Parcel,0,1.4,0.3,Evening,Monday,False,Strong,16.0
ORD10251,Birnin Kebbi Hub,Yauri,140.6,Motorcycle,Unpaved,Rain,High,Documents,1,4.3,1.8,Morning,Sunday,True,Strong,809.6
ORD10252,Birnin Kebbi Hub,Jega,50.2,Keke (Tricycle),Unpaved,Clear,Medium,Food,1,8.0,1.8,Midday,Tuesday,False,Weak,219.6
ORD10253,Birnin Kebbi Hub,Birnin Kebbi,9.2,Motorcycle,Paved,Rain,Medium,Parcel,0,0.5,2.2,Morning,Sunday,True,Weak,37.2
ORD10254,Birnin Kebbi Hub,Birnin Kebbi,7.3,Keke (Tricycle),Unpaved,Clear,Medium,Parcel,0,3.3,2.7,Midday,Monday,False,Strong,38.0
ORD10255,Birnin Kebbi Hub,Birnin Kebbi,7.7,Motorcycle,Paved,Clear,Medium,Parcel,0,0.2,1.4,Morning,Tuesday,False,No Signal,33.3
ORD10256,Birnin Kebbi Hub,Argungu,71.0,Keke (Tricycle),Unpaved,Clear,High,Parcel,0,2.9,0.7,Evening,Thursday,False,Weak,408.9
ORD10257,Birnin Kebbi Hub,Zuru,194.6,Truck,Paved,Clear,Low,Bulk Goods,3,34.8,8.9,Evening,Sunday,True,Strong,322.8
ORD10258,Birnin Kebbi Hub,Bunza,42.6,Keke (Tricycle),Paved,Rain,Low,Bulk Goods,0,36.6,1.4,Afternoon,Wednesday,False,Strong,141.7
ORD10259,Birnin Kebbi Hub,Birnin Kebbi,4.0,Motorcycle,Paved,Clear,Low,Food,2,4.3,1.6,Midday,Tuesday,False,Weak,24.4
ORD10260,Birnin Kebbi Hub,Bunza,34.5,Keke (Tricycle),Paved,Clear,Low,Parcel,4,13.5,2.4,Midday,Wednesday,False,Strong,104.6
ORD10261,Birnin Kebbi Hub,Aliero,37.5,Motorcycle,Paved,Rain,High,Parcel,1,4.3,1.2,Midday,Tuesday,False,Weak,134.7
ORD10262,Birnin Kebbi Hub,Birnin Kebbi,6.9,Motorcycle,Paved,Clear,Low,Documents,2,0.4,0.3,Midday,Sunday,True,Strong,35.7
ORD10263,Birnin Kebbi Hub,Birnin Kebbi,9.3,Motorcycle,Paved,Clear,High,Parcel,0,8.1,1.9,Afternoon,Monday,False,Strong,41.5
ORD10264,Birnin Kebbi Hub,Jega,50.4,Motorcycle,Paved,Rain,Medium,Parcel,0,3.1,4.4,Midday,Sunday,True,Strong,107.9
ORD10265,Birnin Kebbi Hub,Birnin Kebbi,6.1,Motorcycle,Paved,Clear,Low,Parcel,0,0.4,0.5,Evening,Tuesday,False,Weak,24.4
ORD10266,Birnin Kebbi Hub,Jega,60.3,Keke (Tricycle),Unpaved,Rain,Low,Parcel,0,9.7,4.1,Midday,Saturday,True,Strong,298.1
ORD10267,Birnin Kebbi Hub,Birnin Kebbi,5.5,Van,Paved,Clear,High,Parcel,4,1.7,0.7,Morning,Wednesday,False,Weak,57.9
ORD10268,Birnin Kebbi Hub,Jega,52.1,Keke (Tricycle),Paved,Clear,Medium,Food,0,0.2,2.8,Evening,Tuesday,False,Strong,112.2
ORD10269,Birnin Kebbi Hub,Birnin Kebbi,6.0,Motorcycle,Paved,Rain,Medium,Bulk Goods,1,25.7,5.9,Evening,Saturday,True,Strong,45.6
ORD10270,Birnin Kebbi Hub,Argungu,59.9,Motorcycle,Paved,Rain,Low,Food,0,0.9,1.6,Morning,Tuesday,False,Weak,119.9
ORD10271,Birnin Kebbi Hub,Birnin Kebbi,11.0,Motorcycle,Unpaved,Clear,Low,Parcel,2,11.5,3.5,Midday,Monday,False,Weak,45.2
ORD10272,Birnin Kebbi Hub,Birnin Kebbi,3.7,Motorcycle,Paved,Rain,High,Parcel,1,2.1,3.4,Afternoon,Monday,False,Weak,34.1
ORD10273,Birnin Kebbi Hub,Bunza,47.1,Van,Unpaved,Rain,Medium,Food,2,2.0,2.9,Midday,Friday,False,Strong,197.2
ORD10274,Birnin Kebbi Hub,Birnin Kebbi,2.7,Van,Paved,Clear,Medium,Parcel,0,4.8,4.5,Midday,Monday,False,Weak,19.5
ORD10275,Birnin Kebbi Hub,Birnin Kebbi,9.7,Van,Unpaved,Clear,Low,Parcel,0,0.2,3.4,Evening,Sunday,True,Strong,29.3
ORD10276,Birnin Kebbi Hub,Jega,54.5,Keke (Tricycle),Unpaved,Clear,Medium,Parcel,0,8.9,3.8,Morning,Monday,False,Weak,240.1
ORD10277,Birnin Kebbi Hub,Argungu,66.8,Keke (Tricycle),Paved,Harmattan Dust,Low,Food,0,0.3,1.1,Morning,Saturday,True,Weak,163.9
ORD10278,Birnin Kebbi Hub,Argungu,49.5,Keke (Tricycle),Unpaved,Harmattan Dust,Medium,Parcel,1,4.4,1.8,Morning,Friday,False,Strong,261.6
ORD10279,Birnin Kebbi Hub,Aliero,40.6,Motorcycle,Unpaved,Rain,Medium,Parcel,0,6.4,1.1,Afternoon,Wednesday,False,Weak,172.1
ORD10280,Birnin Kebbi Hub,Kamba,125.7,Motorcycle,Unpaved,Clear,Medium,Parcel,1,6.9,2.3,Afternoon,Wednesday,False,Weak,331.0
ORD10281,Birnin Kebbi Hub,Kamba,121.9,Van,Unpaved,Harmattan Dust,Medium,Parcel,1,2.5,3.3,Afternoon,Wednesday,False,No Signal,369.2
ORD10282,Birnin Kebbi Hub,Birnin Kebbi,5.3,Van,Paved,Rain,Medium,Parcel,1,2.4,1.9,Midday,Monday,False,Strong,28.6
ORD10283,Birnin Kebbi Hub,Aliero,30.9,Motorcycle,Paved,Clear,Medium,Parcel,1,24.4,0.2,Evening,Saturday,True,No Signal,77.4
ORD10284,Birnin Kebbi Hub,Argungu,77.4,Motorcycle,Paved,Rain,High,Bulk Goods,1,26.9,0.8,Midday,Friday,False,Strong,263.0
ORD10285,Birnin Kebbi Hub,Birnin Kebbi,7.5,Keke (Tricycle),Paved,Clear,Medium,Parcel,0,1.8,1.0,Afternoon,Wednesday,False,Weak,28.8
ORD10286,Birnin Kebbi Hub,Birnin Kebbi,8.1,Motorcycle,Paved,Rain,Low,Food,0,0.9,2.5,Morning,Thursday,False,No Signal,25.8
ORD10287,Birnin Kebbi Hub,Birnin Kebbi,4.0,Keke (Tricycle),Unpaved,Clear,Low,Parcel,1,6.5,0.9,Afternoon,Monday,False,Strong,40.5
ORD10288,Birnin Kebbi Hub,Argungu,75.0,Van,Paved,Clear,Medium,Parcel,1,0.2,1.9,Afternoon,Monday,False,Weak,111.4
ORD10289,Birnin Kebbi Hub,Birnin Kebbi,3.3,Motorcycle,Paved,Clear,Low,Bulk Goods,0,12.8,1.7,Evening,Saturday,True,Strong,21.8
ORD10290,Birnin Kebbi Hub,Bunza,44.8,Motorcycle,Unpaved,Harmattan Dust,Medium,Parcel,2,3.1,5.6,Morning,Wednesday,False,Weak,152.3
ORD10291,Birnin Kebbi Hub,Birnin Kebbi,2.7,Van,Unpaved,Harmattan Dust,Low,Parcel,0,0.2,5.5,Midday,Sunday,True,Weak,13.5
ORD10292,Birnin Kebbi Hub,Yauri,153.8,Van,Unpaved,Harmattan Dust,Medium,Food,0,3.6,3.4,Morning,Monday,False,Strong,453.9
ORD10293,Birnin Kebbi Hub,Zuru,201.0,Motorcycle,Paved,Clear,Medium,Food,1,3.5,0.7,Midday,Tuesday,False,Strong,289.7
ORD10294,Birnin Kebbi Hub,Aliero,37.1,Motorcycle,Paved,Clear,Low,Food,0,3.5,1.7,Evening,Tuesday,False,Weak,49.0
ORD10295,Birnin Kebbi Hub,Kamba,132.2,Keke (Tricycle),Unpaved,Harmattan Dust,Medium,Food,1,3.8,4.1,Morning,Tuesday,False,Weak,671.8
ORD10296,Birnin Kebbi Hub,Argungu,57.8,Keke (Tricycle),Paved,Clear,High,Bulk Goods,1,32.8,4.7,Afternoon,Wednesday,False,Strong,228.0
ORD10297,Birnin Kebbi Hub,Birnin Kebbi,8.7,Keke (Tricycle),Paved,Clear,Medium,Food,0,2.6,0.7,Evening,Thursday,False,Strong,36.6
ORD10298,Birnin Kebbi Hub,Bunza,41.6,Motorcycle,Unpaved,Rain,Medium,Documents,1,2.7,1.6,Morning,Thursday,False,Weak,177.7
ORD10299,Birnin Kebbi Hub,Birnin Kebbi,6.0,Motorcycle,Paved,Rain,Medium,Bulk Goods,0,15.3,1.8,Morning,Thursday,False,Strong,41.4
ORD10300,Birnin Kebbi Hub,Birnin Kebbi,6.1,Motorcycle,Paved,Harmattan Dust,High,Food,2,2.2,2.8,Morning,Monday,False,Strong,38.2
ORD10301,Birnin Kebbi Hub,Birnin Kebbi,4.4,Keke (Tricycle),Paved,Clear,Medium,Parcel,0,0.8,0.8,Morning,Tuesday,False,Strong,32.4
ORD10302,Birnin Kebbi Hub,Birnin Kebbi,5.2,Keke (Tricycle),Paved,Rain,High,Parcel,0,8.7,8.8,Morning,Friday,False,No Signal,34.7
ORD10303,Birnin Kebbi Hub,Aliero,30.9,Van,Paved,Clear,High,Parcel,0,0.6,4.3,Midday,Friday,False,Weak,68.8
ORD10304,Birnin Kebbi Hub,Jega,49.8,Motorcycle,Paved,Clear,High,Food,3,1.4,3.5,Morning,Thursday,False,Strong,127.8
ORD10305,Birnin Kebbi Hub,Birnin Kebbi,8.4,Keke (Tricycle),Paved,Clear,Low,Food,1,5.5,4.0,Afternoon,Thursday,False,Strong,38.5
ORD10306,Birnin Kebbi Hub,Yauri,147.8,Motorcycle,Unpaved,Rain,High,Parcel,3,1.9,1.4,Midday,Wednesday,False,Strong,840.4
ORD10307,Birnin Kebbi Hub,Argungu,67.0,Motorcycle,Unpaved,Harmattan Dust,Medium,Parcel,1,11.6,2.5,Midday,Sunday,True,Weak,233.6
ORD10308,Birnin Kebbi Hub,Birnin Kebbi,10.4,Motorcycle,Unpaved,Harmattan Dust,Low,Bulk Goods,0,36.9,3.8,Morning,Friday,False,Weak,59.8
ORD10309,Birnin Kebbi Hub,Kamba,149.3,Motorcycle,Unpaved,Clear,Medium,Documents,0,0.7,1.6,Morning,Monday,False,Strong,385.2
ORD10310,Birnin Kebbi Hub,Kamba,170.3,Keke (Tricycle),Unpaved,Harmattan Dust,Medium,Parcel,2,4.4,0.9,Midday,Thursday,False,Strong,861.4
ORD10311,Birnin Kebbi Hub,Argungu,65.6,Keke (Tricycle),Paved,Clear,High,Parcel,2,2.0,2.5,Evening,Thursday,False,Weak,227.3
ORD10312,Birnin Kebbi Hub,Argungu,66.7,Motorcycle,Paved,Clear,High,Food,0,0.6,2.5,Evening,Thursday,False,Strong,136.3
ORD10313,Birnin Kebbi Hub,Jega,58.4,Keke (Tricycle),Paved,Clear,Low,Documents,0,1.5,1.5,Midday,Monday,False,Strong,107.8
ORD10314,Birnin Kebbi Hub,Birnin Kebbi,7.2,Motorcycle,Paved,Clear,Low,Bulk Goods,2,20.4,2.8,Midday,Thursday,False,Weak,38.7
ORD10315,Birnin Kebbi Hub,Argungu,76.1,Keke (Tricycle),Paved,Clear,High,Parcel,0,0.8,0.5,Evening,Tuesday,False,Weak,255.3
ORD10316,Birnin Kebbi Hub,Jega,62.4,Van,Unpaved,Rain,Low,Food,0,6.6,3.4,Afternoon,Monday,False,No Signal,183.3
ORD10317,Birnin Kebbi Hub,Argungu,61.8,Keke (Tricycle),Paved,Harmattan Dust,High,Parcel,0,9.4,3.4,Midday,Monday,False,No Signal,260.0
ORD10318,Birnin Kebbi Hub,Birnin Kebbi,3.8,Motorcycle,Paved,Clear,Low,Food,4,6.6,2.6,Evening,Tuesday,False,Strong,41.1
ORD10319,Birnin Kebbi Hub,Birnin Kebbi,4.2,Van,Paved,Clear,Low,Parcel,3,0.8,1.4,Evening,Saturday,True,Strong,42.4
ORD10320,Birnin Kebbi Hub,Jega,56.5,Motorcycle,Unpaved,Clear,High,Bulk Goods,2,24.8,0.9,Morning,Saturday,True,Weak,242.5
ORD10321,Birnin Kebbi Hub,Birnin Kebbi,4.2,Motorcycle,Paved,Clear,Medium,Food,0,3.2,3.1,Morning,Saturday,True,Strong,21.6
ORD10322,Birnin Kebbi Hub,Birnin Kebbi,5.8,Motorcycle,Paved,Harmattan Dust,Medium,Parcel,4,1.9,1.2,Midday,Friday,False,Strong,42.6
ORD10323,Birnin Kebbi Hub,Yauri,182.7,Motorcycle,Paved,Clear,Medium,Parcel,0,3.6,3.1,Evening,Thursday,False,Strong,253.9
ORD10324,Birnin Kebbi Hub,Birnin Kebbi,4.6,Keke (Tricycle),Paved,Rain,Low,Documents,0,2.5,1.4,Midday,Friday,False,Strong,24.9
ORD10325,Birnin Kebbi Hub,Zuru,172.1,Keke (Tricycle),Paved,Clear,Low,Parcel,0,0.4,1.9,Morning,Monday,False,Strong,305.8
ORD10326,Birnin Kebbi Hub,Birnin Kebbi,8.1,Keke (Tricycle),Paved,Clear,Low,Food,0,0.3,2.8,Evening,Tuesday,False,Strong,24.3
ORD10327,Birnin Kebbi Hub,Yauri,211.4,Keke (Tricycle),Paved,Clear,Medium,Parcel,2,0.4,2.3,Afternoon,Tuesday,False,Strong,485.1
ORD10328,Birnin Kebbi Hub,Birnin Kebbi,6.8,Van,Paved,Clear,Low,Parcel,1,6.4,3.0,Morning,Friday,False,Weak,40.0
ORD10329,Birnin Kebbi Hub,Bunza,52.3,Keke (Tricycle),Paved,Rain,Medium,Parcel,0,3.6,0.3,Midday,Friday,False,Strong,184.7
ORD10330,Birnin Kebbi Hub,Argungu,57.5,Keke (Tricycle),Paved,Harmattan Dust,High,Food,1,4.6,2.4,Midday,Tuesday,False,Strong,252.4
